Total Monthly Consumption Oct. 2020,Total Monthly Consumption Jan. 2021,Control Group,First Moment Treatment,Second Moment Europe Treatment,First & Second Moment Treatment,Second Moment Domestic Treatment,Europe Mean Growth Expectation Prior,Europe Uncertainty in Growth Expectation Prior,Log Net Household Income Sep. 2020,Belgian,Danish,Spanish,French,Italian,Dutch,Household Size,Male,High-School Educated,Post-Secondary Educated,Age,Sufficient Liquidity,LiquidAssets
2070,1210,0,0,0,0,1,-0.676236515,0.5065921388779114,0.1184794037482904,0,0,0,1,0,0,3,1,1,0,-1.311321057,1,1
1300,150,0,1,0,0,0,0.3304114730761298,1.3183659868076962,-2.122565449,0,0,0,1,0,0,1,1,0,1,-1.090419902,0,1
1900,2500,0,0,0,1,0,-0.228837409,-0.305181908,1.106110715497608,0,0,0,1,0,0,4,1,0,1,-1.016786184,1,0.40551257
1275,430,1,0,0,0,0,-0.284762297,-0.812540662,0.1274325570006584,0,0,0,1,0,0,2,1,0,1,-0.427716439,1,0.13775289
7040,2190,0,0,0,1,0,0.050787032,-0.609597151,0.3837087372362044,0,0,0,1,0,0,4,0,0,1,-0.722251312,1,1.00000002
865,855,0,0,0,0,1,-0.116987633,-0.711068901,1.0011859066024529,0,0,0,1,0,0,4,1,0,1,-1.97402452,1,1
870,910,1,0,0,0,0,-0.788086291,0.3036485774738572,-0.490044612,0,0,0,1,0,0,1,0,0,1,1.8549288238410928,1,1
3210,3510,0,1,0,0,0,1.0574350197419036,1.4198380160637427,0.5178437449875466,0,0,0,1,0,0,3,0,1,0,0.3086207425544292,1,1
1540,1265,0,0,0,0,1,-0.955860956,-0.406653639,0.6673972726297179,0,0,0,1,0,0,5,1,0,1,-1.016786184,1,0.443908774
635,630,1,0,0,0,0,-0.788086291,-0.50812542,-0.190304629,0,0,0,1,0,0,1,1,1,0,1.6340276693715694,1,0.923966868
3650,4860,1,0,0,0,0,-0.899936067,-0.50812542,0.7299374201464304,0,0,0,1,0,0,4,1,0,1,-0.059547848,1,1
1840,1710,0,1,0,0,0,-0.116987633,-0.50812542,0.2898502973608427,0,0,0,1,0,0,4,1,0,1,-0.427716439,1,1
1400,760,0,0,0,0,1,-0.340687185,-0.102238396,0.5824919860067227,0,0,0,1,0,0,2,1,1,0,1.1185916422760147,1,0.42625174
882,882,0,0,0,1,0,-0.50846185,0.2021768961934379,-0.688827861,0,0,0,1,0,0,1,1,0,1,-0.79588503,0,0.76607023
2270,1950,0,0,0,1,0,-0.228837409,-0.50812542,0.8822319691822419,0,0,0,1,0,0,4,1,0,1,-0.79588503,1,0.999999994
1190,1720,0,0,0,0,1,-0.061062744,1.0139509429664386,-1.367766036,0,0,0,1,0,0,1,0,0,1,-0.427716439,1,1
2750,700,0,0,0,0,1,-0.116987633,-0.50812542,0.8162142717056614,0,0,0,1,0,0,4,1,0,1,0.7504230514934759,0,1
2495,3570,0,0,0,1,0,-0.564386738,0.1007051154914109,0.2389317929002005,0,0,0,1,0,0,2,1,0,1,0.7504230514934759,0,0.31428888
1365,1845,0,0,0,0,1,-0.116987633,-0.711068901,0.4584329844715505,0,0,0,1,0,0,1,1,0,1,0.087719588,1,0.7354953399999999
2040,2875,0,0,1,0,0,-1.794734279,-0.102238396,0.1274325570006584,0,0,0,1,0,0,2,0,1,0,0.8976904878064914,1,1
3165,5265,0,0,0,0,1,0.4981861376913084,-0.000766665,1.1999691553729712,0,0,0,1,0,0,3,1,0,1,0.5295218970239525,1,0.4926099499999999
340,190,0,0,0,1,0,-0.50846185,0.2021768961934379,-0.190304629,0,0,0,1,0,0,3,1,0,1,-1.090419902,1,1
3800,3300,0,0,0,1,0,0.1067119202558917,-0.914012418,0.3611548426995956,0,0,0,1,0,0,5,1,0,1,-0.943152466,1,0.6609378400000001
2400,1900,0,0,0,0,1,-0.340687185,-0.305181908,1.106110715497608,0,0,0,1,0,0,4,0,0,1,-0.501350157,1,0.51023984
1800,1720,1,0,0,0,0,0.050787032,-0.812540662,0.1849254884656876,0,0,0,1,0,0,3,1,0,1,-1.311321057,1,1
2600,1850,0,0,1,0,0,-0.116987633,-0.711068901,0.7299374201464304,0,0,0,1,0,0,4,0,0,1,-0.427716439,1,0.84558356
1110,1260,0,1,0,0,0,0.1067119202558917,-0.50812542,-2.51204917,0,0,0,1,0,0,1,0,0,1,1.339492796745538,1,0.11702159
2740,2510,0,1,0,0,0,-0.620311626,-0.000766665,0.3380150676748448,0,0,0,1,0,0,2,0,0,1,1.1922253604325226,0,1
2450,1750,0,0,1,0,0,-0.844011179,0.4051203581758842,0.744909726,0,0,0,1,0,0,4,1,0,1,0.01408587,1,1.000000001
1920,850,0,1,0,0,0,-1.794734279,-0.914012418,1.2434329583129444,0,0,0,1,0,0,4,1,0,1,0.6767893333369681,1,1.000000026
4170,6910,0,0,0,0,1,-0.284762297,-0.406653639,0.6992160568055474,0,0,0,1,0,0,4,1,0,1,0.4558881788674447,1,0
2300,1130,0,0,0,0,1,-0.676236515,0.1007051154914109,0.6343997502731649,0,0,0,1,0,0,2,0,0,1,1.044957924119507,1,0.19170957
313,835,0,0,0,0,1,0.2744865848710703,0.4051203581758842,-0.071350692,0,0,0,1,0,0,4,1,0,1,-1.016786184,1,1
1540,1420,0,0,1,0,0,0.4422612494862488,-0.50812542,0.1849254884656876,0,0,0,1,0,0,2,0,0,1,-0.574983875,1,1
600,1320,0,1,0,0,0,-1.12363562,1.1154227733792694,0.744909726,0,0,0,1,0,0,2,0,0,1,1.044957924119507,1,1
1190,1069,0,0,0,0,1,-0.676236515,0.9124791622644116,-0.455105575,0,0,0,1,0,0,1,0,0,1,0.6031556151804603,0,1
1915,2600,0,0,0,1,0,0.5541110258963678,-0.50812542,0.4271725401761777,0,0,0,1,0,0,2,0,1,0,1.707661387528077,1,0.68174332
2625,2430,0,0,0,1,0,-0.005137856,-0.711068901,0.7741199252230941,0,0,0,1,0,0,4,1,0,1,0.01408587,1,0.16042349
540,850,0,0,1,0,0,-0.284762297,-0.406653639,-1.235000485,0,0,0,1,0,0,1,1,0,1,0.9713242059629992,0,1
1345,1160,0,0,1,0,0,0.7218856905115464,-0.812540662,0.3837087372362044,0,0,0,1,0,0,1,1,1,0,0.6767893333369681,1,1
1217,600,0,0,0,0,1,-0.899936067,2.3330837938279663,0.097231995,0,0,0,1,0,0,2,0,0,1,1.044957924119507,1,1
2267,2130,1,0,0,0,0,-0.172912521,-0.812540662,0.2123378436236521,0,0,0,1,0,0,2,1,0,1,1.1185916422760147,1,0.32978565
800,725,1,0,0,0,0,-0.061062744,1.0139509429664386,-0.327626872,0,0,0,1,0,0,1,0,1,0,1.5603939512150615,1,1
3020,3800,0,0,0,1,0,0.6659608023064869,-0.50812542,0.8162142717056614,0,0,0,1,0,0,2,0,1,0,1.781295105684585,1,0.53454121
1410,1985,0,0,0,1,0,-0.005137856,-0.711068901,0.2647547998159933,0,0,0,1,0,0,4,1,0,0,-0.869518748,1,0.74464128
1900,1550,0,1,0,0,0,0.4422612494862488,-0.914012418,0.744909726,0,0,0,1,0,0,3,1,0,1,-0.354082721,1,1
6460,3433,0,0,0,0,1,0.050787032,-0.812540662,0.5824919860067227,0,0,0,1,0,0,3,1,0,1,0.2349870243979213,1,0.207809889
3408,3250,0,0,0,0,1,0.3863363612811893,-0.203710127,0.5824919860067227,0,0,0,1,0,0,4,0,0,1,0.2349870243979213,1,0.057913482
2150,500,0,1,0,0,0,-0.228837409,0.3036485774738572,-2.483766438,0,0,0,1,0,0,1,1,0,0,2.296731132780139,0,1
8000,4000,0,0,1,0,0,0.4981861376913084,-0.812540662,0.1274325570006584,0,0,0,1,0,0,2,0,1,0,-1.384954775,1,0.4787825
6470,2680,0,1,0,0,0,0.7218856905115464,-0.000766665,0.3611548426995956,0,0,0,1,0,0,4,0,0,1,0.087719588,1,1.00000003
2400,1500,0,0,0,0,1,-0.732161403,-0.609597151,0.5824919860067227,0,0,0,1,0,0,2,0,0,1,1.9285625419976005,1,0.5251550199999999
1300,1698,0,1,0,0,0,-0.564386738,0.1007051154914109,0.2001065587968188,0,0,0,1,0,0,2,0,0,1,-1.237687339,1,1
2350,2100,0,0,0,1,0,0.1067119202558917,-0.50812542,-0.327626872,0,0,0,1,0,0,5,0,1,0,-0.427716439,0,1
600,600,0,0,1,0,0,-0.061062744,-0.609597151,-0.109264126,0,0,0,1,0,0,2,0,1,0,0.7504230514934759,1,1
2420,1485,0,0,0,0,1,-1.403260061,2.840442548,0.4057056881784903,0,0,0,1,0,0,2,0,1,0,-1.532222211,1,0.74530077
1970,1549,0,0,0,0,1,-0.116987633,-0.50812542,0.4886335461313594,0,0,0,1,0,0,4,0,0,1,0.1613533062414135,1,1
605,475,0,0,0,1,0,0.4981861376913084,-0.000766665,0.2898502973608427,0,0,0,1,0,0,2,0,0,1,1.1922253604325226,1,0.101731546
4075,3025,1,0,0,0,0,-1.179560508,-0.000766665,0.744909726,0,0,0,1,0,0,2,1,1,0,1.044957924119507,1,0.282447756
2450,2200,0,0,0,0,1,-1.403260061,1.4198380160637427,0.744909726,0,0,0,1,0,0,2,0,0,1,0.7504230514934759,1,1
1235,820,0,1,0,0,0,0.2185616966660107,-0.50812542,0.8162142717056614,0,0,0,1,0,0,2,1,0,1,-1.090419902,1,0.91323795
780,1060,0,0,0,0,1,0.3863363612811893,-0.203710127,0.2647547998159933,0,0,0,1,0,0,2,0,1,0,0.9713242059629992,1,0.57307744
565,519,0,0,0,0,1,0.1626368084609512,-0.000766665,-2.740042618,0,0,0,1,0,0,1,1,0,1,0.9713242059629992,1,0.87511231
570,730,1,0,0,0,0,-0.452536962,0.3036485774738572,0.4886335461313594,0,0,0,1,0,0,3,1,0,0,0.8240567696499836,1,0.61137117
2890,2710,0,0,0,0,1,-0.788086291,2.5360273055212166,0.4886335461313594,0,0,0,1,0,0,3,0,0,1,-1.237687339,1,1
1475,1644,1,0,0,0,0,1.7844585664076773,0.5065921388779114,0.4271725401761777,0,0,0,1,0,0,2,0,0,1,-0.427716439,0,1
603,726,0,1,0,0,0,0.5541110258963678,-0.305181908,-0.30321901,0,0,0,1,0,0,1,0,0,1,-1.384954775,0,1
4420,3905,0,0,1,0,0,-0.172912521,-0.406653639,1.1542754858116118,0,0,0,1,0,0,4,0,0,1,-0.79588503,1,0.7562311
2900,3220,0,0,0,0,1,0.3304114730761298,1.3183659868076962,0.6343997502731649,0,0,0,1,0,0,2,1,0,0,1.339492796745538,1,0.4897449
970,1040,0,0,0,0,1,-1.571034726,1.1154227733792694,-0.034985183,0,0,0,1,0,0,2,1,0,1,-0.133181566,1,1
457,300,0,0,0,0,1,-0.452536962,-0.711068901,-1.306305031,0,0,0,1,0,0,1,1,0,1,1.044957924119507,1,1
3020,1180,1,0,0,0,0,-0.228837409,0.1007051154914109,0.2647547998159933,0,0,0,1,0,0,3,1,0,1,0.8976904878064914,1,1
4800,3200,0,0,1,0,0,-0.228837409,-0.914012418,1.6726693871431544,0,0,0,1,0,0,3,1,0,1,0.8240567696499836,0,0.8824720000000001
3300,3980,0,0,1,0,0,-0.005137856,-0.914012418,0.5644947829915141,0,0,0,1,0,0,4,1,0,1,-0.280449003,0,1
3110,1364,0,0,1,0,0,0.2185616966660107,-0.711068901,0.4886335461313594,0,0,0,1,0,0,1,1,0,1,0.087719588,1,0.3415715199999999
8250,4200,0,1,0,0,0,-0.452536962,1.1154227733792694,0.8162142717056614,0,0,0,1,0,0,4,1,0,1,-0.280449003,1,0.93922817
1612,1439,0,0,0,1,0,0.1067119202558917,-0.914012418,0.1597981749509048,0,0,0,1,0,0,1,0,0,1,-0.059547848,1,0.93272077
4220,1695,1,0,0,0,0,-0.452536962,-0.305181908,0.8432112240815084,0,0,0,1,0,0,2,1,0,1,0.8976904878064914,1,0.81304164
1060,1430,1,0,0,0,0,-1.571034726,-0.914012418,0.2389317929002005,0,0,0,1,0,0,2,1,0,0,0.6767893333369681,1,1
597,902,0,1,0,0,0,1.113359907946963,-0.914012418,0.744909726,0,0,0,1,0,0,4,1,0,1,-0.059547848,1,0.6356506
5000,3530,0,1,0,0,0,0.2185616966660107,-0.914012418,0.744909726,0,0,0,1,0,0,2,0,0,1,1.781295105684585,0,1
1490,1541,1,0,0,0,0,0.4981861376913084,-0.406653639,-0.190304629,0,0,0,1,0,0,1,0,0,1,-0.79588503,1,1
1180,1038,1,0,0,0,0,0.1067119202558917,-0.305181908,-0.071350692,0,0,0,1,0,0,1,0,0,1,0.01408587,1,0.56871384
1039,1370,1,0,0,0,0,0.2744865848710703,-0.812540662,0.5824919860067227,0,0,0,1,0,0,2,0,0,1,1.1185916422760147,1,0.26438493
835,1274,0,1,0,0,0,-0.564386738,0.1007051154914109,-0.258609443,0,0,0,1,0,0,1,0,1,0,1.781295105684585,1,0.5416916
1800,1930,0,0,0,0,1,-0.899936067,1.9271965715982509,-0.327626872,0,0,0,1,0,0,5,0,0,1,-1.016786184,0,1
878,45,0,0,0,0,1,1.1692847961520223,-0.406653639,1.0011859066024529,0,0,0,1,0,0,6,1,0,1,-0.133181566,1,1
1300,1236,1,0,0,0,0,-0.172912521,-0.609597151,-0.233768432,0,0,0,1,0,0,1,1,0,1,-1.090419902,0,0.90153384
1051,1040,0,0,0,1,0,0.3304114730761298,-0.711068901,0.2558016465636253,0,0,0,1,0,0,4,1,0,1,-1.458588493,1,0.72578912
1650,1420,0,0,0,1,0,-0.340687185,-0.50812542,0.7147091647070981,0,0,0,1,0,0,2,0,0,1,-1.016786184,1,1
2550,3050,0,0,1,0,0,-0.061062744,2.637498986801636,0.5824919860067227,0,0,0,1,0,0,2,0,0,1,0.6767893333369681,1,0.623523253
1470,1790,0,0,0,1,0,-0.061062744,-0.000766665,0.6834487204117252,0,0,0,1,0,0,2,1,0,1,1.1185916422760147,1,0.494086015
1045,1045,0,0,1,0,0,-0.788086291,2.3330837938279663,0.4686140238591996,0,0,0,1,0,0,4,0,0,1,-1.311321057,1,1
950,400,0,0,1,0,0,-1.235485397,3.5507449634090755,1.3623868957331555,0,0,0,1,0,0,3,0,0,1,-0.133181566,1,1.00000002
2600,1200,0,0,1,0,0,0.777810579,-0.50812542,1.106110715497608,0,0,0,1,0,0,2,1,1,0,1.044957924119507,1,0.65991127
2480,2450,0,1,0,0,0,-0.228837409,-0.305181908,0.2389317929002005,0,0,0,1,0,0,1,1,0,1,0.3086207425544292,0,0.99999997
3450,3100,1,0,0,0,0,-0.899936067,-0.914012418,0.5824919860067227,0,0,0,1,0,0,4,1,0,1,0.8240567696499836,1,0.8304464300000001
1150,1480,0,0,1,0,0,-0.061062744,-0.609597151,-0.109264126,0,0,0,1,0,0,1,1,0,1,1.5603939512150615,1,0.44436187
740,2491,0,0,1,0,0,-2.018433832,0.5065921388779114,0.9496121414338844,0,0,0,1,0,0,2,1,0,1,0.01408587,1,1
1043,1175,0,0,0,0,1,0.4981861376913084,-0.406653639,-0.034985183,0,0,0,1,0,0,3,1,0,1,-1.311321057,1,1
1670,2147,0,0,0,0,1,-0.620311626,-0.000766665,-0.148863146,0,0,0,1,0,0,2,1,0,1,0.7504230514934759,0,1
1669,1530,0,0,0,0,1,0.1067119202558917,-0.914012418,0.1274325570006584,0,0,0,1,0,0,2,1,0,1,1.5603939512150615,1,0.7312720199999999
1630,1850,0,0,1,0,0,0.2185616966660107,-0.50812542,-0.233768432,0,0,0,1,0,0,5,0,1,0,-0.280449003,1,1
649,1110,0,0,0,0,1,0.6100359141014274,5.275764539392281,-0.378545373,0,0,0,1,0,0,4,0,1,0,-1.016786184,0,1
1743,1360,0,0,0,1,0,0.777810579,0.5065921388779114,0.4686140238591996,0,0,0,1,0,0,2,0,0,1,-0.648617593,1,0.6750124
3510,1340,1,0,0,0,0,1.6166839017924988,-0.000766665,0.2389317929002005,0,0,0,1,0,0,3,0,0,1,0.8240567696499836,1,0.03182021
2000,2120,0,0,0,1,0,0.1626368084609512,-0.812540662,0.744909726,0,0,0,1,0,0,3,1,1,0,0.5295218970239525,0,0.92387439
1130,1250,0,0,0,1,0,-0.172912521,-0.609597151,0.097231995,0,0,0,1,0,0,3,1,1,0,-0.574983875,1,0.95649059
1170,3098,0,0,1,0,0,-0.116987633,-0.914012418,0.4786800207917134,0,0,0,1,0,0,2,0,0,1,1.1185916422760147,1,0.8493577800000001
2150,4500,0,0,0,1,0,-2.186208496,0.6080639195799383,-0.432551681,0,0,0,1,0,0,4,1,1,0,-0.943152466,0,1
2450,2200,0,0,0,0,1,-0.452536962,-0.711068901,-1.486719974,0,0,0,1,0,0,4,1,1,0,-0.574983875,0,1
1615,1615,0,0,1,0,0,-1.011785844,0.3036485774738572,0.4886335461313594,0,0,0,1,0,0,2,0,0,1,1.2658590785890305,1,0.175553303
3386,2050,0,1,0,0,0,2.9588812187139277,-0.406653639,0.1566427558568455,0,0,0,1,0,0,4,0,1,0,-0.427716439,0,1
1363,1585,0,0,1,0,0,-0.116987633,-0.50812542,-0.279462102,0,0,0,1,0,0,3,0,0,1,-1.384954775,1,1
934,1170,0,0,0,0,1,0.777810579,6.594897390253808,-0.782686301,0,0,0,1,0,0,2,0,0,1,0.6767893333369681,0,1
1632,1770,0,0,1,0,0,-0.620311626,-0.000766665,0.097231995,0,0,0,1,0,0,3,0,0,1,0.3822544607109369,1,1
1400,1210,0,0,0,1,0,-0.50846185,1.2168944049488848,-0.327626872,0,0,0,1,0,0,1,0,1,0,-0.501350157,0,1
2570,1575,1,0,0,0,0,-0.899936067,3.5507449634090755,0.3837087372362044,0,0,0,1,0,0,1,0,0,1,1.413126514902046,0,1
2065,1655,0,1,0,0,0,-0.955860956,0.8110073815623846,-0.071350692,0,0,0,1,0,0,5,0,0,1,-0.648617593,0,0.9995014
1510,1510,1,0,0,0,0,-0.172912521,1.2168944049488848,-0.071350692,0,0,0,1,0,0,5,0,0,1,-0.133181566,1,0.166461077
4199,3030,0,0,0,0,1,-0.172912521,-0.406653639,0.8564089654719259,0,0,0,1,0,0,4,0,0,1,-1.090419902,1,0.9656018
1402,1489,1,0,0,0,0,1.337059460767201,6.594897390253808,-0.300526512,0,0,0,1,0,0,5,1,1,0,-2.047658238,1,1
1500,1930,0,1,0,0,0,0.3304114730761298,-0.711068901,0.2647547998159933,0,1,0,0,0,0,2,0,1,0,1.4867602330585536,0,0.7425897
2600,2710,0,0,1,0,0,0.6659608023064869,-0.305181908,-0.034985183,0,1,0,0,0,0,2,0,0,1,-0.722251312,1,1
1500,1200,1,0,0,0,0,-0.899936067,2.5360273055212166,-0.233768432,0,1,0,0,0,0,1,1,1,0,-0.059547848,1,0.42006239
2400,3450,0,1,0,0,0,0.8896603551267249,0.3036485774738572,0.9786320120658442,0,1,0,0,0,0,4,1,1,0,-1.237687339,1,0.43226257
7150,7150,0,0,1,0,0,-0.284762297,0.4051203581758842,1.0011859066024529,0,1,0,0,0,0,4,0,0,1,-0.354082721,1,0.75703135
2100,2665,0,0,0,0,1,0.2185616966660107,-0.711068901,0.6673972726297179,0,1,0,0,0,0,2,1,0,1,2.002196260154108,1,0.99999999
2470,2010,0,0,0,1,0,-0.061062744,0.8110073815623846,0.1849254884656876,0,1,0,0,0,0,5,1,0,1,-0.574983875,1,1
1210,1610,0,0,0,0,1,-0.732161403,1.0139509429664386,-2.648414045,0,1,0,0,0,0,1,1,0,0,-1.532222211,1,0.10047477
2000,2220,0,1,0,0,0,1.0574350197419036,-0.000766665,0.065971551,0,1,0,0,0,0,3,0,1,0,-1.016786184,0,1
20650,15750,0,1,0,0,0,-0.228837409,-0.305181908,1.1999691553729712,0,1,0,0,0,0,4,1,0,1,0.9713242059629992,1,0.328776142
1680,1650,0,1,0,0,0,0.4981861376913084,-0.609597151,-0.034985183,0,1,0,0,0,0,1,0,0,1,-1.311321057,1,0.99999997
1980,2460,0,0,0,0,1,0.1626368084609512,-0.812540662,0.091067049,0,1,0,0,0,0,2,1,1,0,1.707661387528077,1,1.00000001
3335,4635,0,1,0,0,0,0.2744865848710703,-0.812540662,-1.468722771,0,1,0,0,0,0,2,1,0,1,1.707661387528077,1,0.97180244
2450,1990,0,0,0,1,0,0.6659608023064869,-0.711068901,0.5461264775963887,0,1,0,0,0,0,2,1,0,1,0.2349870243979213,1,0.104389556
1640,1800,0,1,0,0,0,-1.906584055,0.9124791622644116,-0.148863146,0,1,0,0,0,0,2,0,0,1,1.781295105684585,1,1
2000,1730,0,0,1,0,0,1.2811345725621417,0.6080639195799383,0.3837087372362044,0,1,0,0,0,0,2,1,1,0,1.4867602330585536,1,0.8126734099999999
5600,3900,0,0,1,0,0,0.3304114730761298,-0.914012418,0.5824919860067227,0,1,0,0,0,0,4,1,0,1,-0.574983875,1,0.48422608
1970,1850,0,0,1,0,0,-0.005137856,-0.50812542,-2.378841629,0,1,0,0,0,0,1,1,0,1,-0.501350157,1,0.10076602
2875,2050,0,0,0,1,0,-0.284762297,1.0139509429664386,0.5461264775963887,0,1,0,0,0,0,2,1,0,1,0.8976904878064914,1,0.569413426
4520,2050,0,1,0,0,0,-0.061062744,-0.000766665,0.5824919860067227,0,1,0,0,0,0,3,0,0,1,0.6767893333369681,1,0.26723539
6050,3100,1,0,0,0,0,0.1067119202558917,-0.914012418,-1.562581211,0,1,0,0,0,0,4,1,0,0,0.087719588,1,0.80626935
2215,2315,1,0,0,0,0,-0.005137856,-0.914012418,-8.07742647,0,1,0,0,0,0,3,1,0,1,1.044957924119507,1,1
2520,2852,0,0,1,0,0,0.1626368084609512,-0.812540662,0.8162142717056614,0,1,0,0,0,0,1,1,1,0,0.2349870243979213,1,0.502212205
1325,660,0,1,0,0,0,0.6659608023064869,0.7095356008603575,0.3380150676748448,0,1,0,0,0,0,1,0,1,0,1.707661387528077,1,0.9381963
4500,4190,0,1,0,0,0,-0.676236515,-0.102238396,0.744909726,0,1,0,0,0,0,2,0,0,1,0.8240567696499836,1,0.44817577
1305,1415,0,0,0,1,0,-0.340687185,0.5065921388779114,0.097231995,0,1,0,0,0,0,1,1,1,0,0.6031556151804603,1,1.00000003
2830,2275,0,0,0,0,1,0.777810579,-0.914012418,0.6992160568055474,0,1,0,0,0,0,3,1,0,1,-0.501350157,1,0.69717126
2400,2140,0,0,0,0,1,0.2185616966660107,-0.711068901,0.4886335461313594,0,1,0,0,0,0,2,1,0,0,0.9713242059629992,1,1
1950,2050,0,1,0,0,0,0.1626368084609512,-0.812540662,-1.786459957,0,1,0,0,0,0,3,1,0,1,-1.532222211,0,1
1620,910,0,0,0,0,1,0.2744865848710703,-0.812540662,-2.483766438,0,1,0,0,0,0,2,1,1,0,0.6031556151804603,1,0.041663244
2830,3210,0,0,1,0,0,1.113359907946963,-0.102238396,0.6673972726297179,0,1,0,0,0,0,2,1,0,0,-0.280449003,1,1
1683,2015,0,1,0,0,0,0.1626368084609512,0.2021768961934379,-0.034985183,0,1,0,0,0,0,1,1,1,0,-1.016786184,0,0
5760,3310,0,0,0,1,0,-0.116987633,-0.50812542,1.1999691553729712,0,1,0,0,0,0,4,1,0,1,-0.354082721,1,0.4851115709999999
1700,1690,0,0,0,1,0,-1.515109838,0.2021768961934379,0.065971551,0,1,0,0,0,0,1,0,0,0,2.5176322872496626,1,0.71118826
2400,2400,1,0,0,0,0,-0.005137856,-0.711068901,0.1274325570006584,0,1,0,0,0,0,1,1,0,1,-0.059547848,1,1
5572,20600,0,0,1,0,0,0.3863363612811893,-0.812540662,0.744909726,0,1,0,0,0,0,2,1,0,1,0.8240567696499836,1,0.0705904
1065,1055,1,0,0,0,0,-1.291410285,-0.812540662,-2.602720375,0,1,0,0,0,0,1,1,1,0,-1.016786184,0,1
2180,2225,0,1,0,0,0,0.4422612494862488,-0.914012418,0.3611548426995956,0,1,0,0,0,0,3,1,0,1,-0.354082721,1,0.5042502
2650,3580,0,0,0,0,1,0.2185616966660107,-0.711068901,0.7883735293068802,0,1,0,0,0,0,1,0,1,0,-0.501350157,1,0.4647557
4770,4400,0,0,0,1,0,0.2744865848710703,-0.609597151,0.5824919860067227,0,1,0,0,0,0,4,1,0,1,0.1613533062414135,1,0.052590619
6500,2150,0,0,0,1,0,-0.116987633,0.1007051154914109,0.1566427558568455,0,1,0,0,0,0,2,0,1,0,1.5603939512150615,1,1
1730,1380,0,1,0,0,0,-0.620311626,1.0139509429664386,-0.490044612,0,1,0,0,0,0,1,1,1,0,0.5295218970239525,0,1
1469,1219,0,0,1,0,0,0.777810579,-0.50812542,-2.483766438,0,1,0,0,0,0,2,1,1,0,-1.753123366,0,0.0808932
5050,5600,0,0,0,0,1,0.2744865848710703,-0.609597151,0.8162142717056614,0,1,0,0,0,0,4,0,1,0,-0.501350157,1,1.00000006
850,1050,1,0,0,0,0,1.6166839017924988,-0.000766665,-1.953982762,0,1,0,0,0,0,2,1,1,0,-1.679489648,0,1.00000001
2360,2360,0,0,1,0,0,0.4981861376913084,2.0286685014326897,0.5824919860067227,0,1,0,0,0,0,2,0,0,1,-1.164053621,1,0.89800894
2100,2900,0,0,0,1,0,-0.564386738,-0.50812542,0.744909726,0,1,0,0,0,0,3,1,0,1,0.6031556151804603,1,0.5156476
4550,4533,0,0,0,1,0,-2.745457378,1.8257248903178316,1.7235878848638566,0,1,0,0,0,0,2,0,0,1,-0.869518748,1,0.85213499
1615,2128,0,1,0,0,0,0.3304114730761298,-0.711068901,-0.229325374,0,1,0,0,0,0,1,0,1,0,1.044957924119507,1,1.00000003
1900,1538,0,0,0,1,0,-0.061062744,1.0139509429664386,0.2647547998159933,0,1,0,0,0,0,1,1,1,0,-0.869518748,1,0.078077593
2010,1290,0,0,0,0,1,-0.340687185,0.7095356008603575,0.7299374201464304,0,1,0,0,0,0,2,1,0,1,1.4867602330585536,1,1
3510,2710,1,0,0,0,0,1.8963083428177965,0.5065921388779114,0.8024026578319362,0,1,0,0,0,0,5,0,0,1,-0.943152466,1,0.47803046
4000,4580,0,1,0,0,0,-0.564386738,0.1007051154914109,0.8822319691822419,0,1,0,0,0,0,4,1,0,1,-0.869518748,1,0.952141834
2200,3000,0,0,1,0,0,0.3863363612811893,-0.203710127,0.6174310229351415,0,1,0,0,0,0,3,1,0,0,-1.753123366,0,0.69214395
8313,6860,0,0,0,0,1,0.2185616966660107,-0.305181908,1.1542754858116118,0,1,0,0,0,0,3,1,1,0,-0.280449003,1,0.78124208
5230,5230,0,0,0,1,0,-0.061062744,-0.812540662,0.8822319691822419,0,1,0,0,0,0,4,0,1,0,-0.280449003,0,0.22794985
2600,3740,0,1,0,0,0,1.1692847961520223,-0.203710127,0.9073274667270896,0,1,0,0,0,0,2,1,0,1,2.5176322872496626,1,1
2420,2080,0,1,0,0,0,0.2744865848710703,-0.609597151,0.6673972726297179,0,1,0,0,0,0,3,0,1,0,-1.237687339,1,1
1200,1100,0,0,0,0,1,0.6100359141014274,0.2021768961934379,-0.071350692,0,1,0,0,0,0,1,0,0,0,0.3086207425544292,1,0.33046764
2430,2250,1,0,0,0,0,0.5541110258963678,-0.50812542,0.4271725401761777,0,1,0,0,0,0,2,0,1,0,1.707661387528077,1,0
1783,2460,0,0,0,1,0,0.3863363612811893,0.6080639195799383,0.7883735293068802,0,1,0,0,0,0,2,1,0,1,-0.574983875,1,0.71576309
3560,2940,0,0,0,1,0,-2.186208496,0.4051203581758842,0.3380150676748448,0,1,0,0,0,0,3,1,0,1,0.5295218970239525,1,1
2350,1960,1,0,0,0,0,-0.620311626,1.0139509429664386,1.6726693871431544,0,1,0,0,0,0,4,1,0,1,0.2349870243979213,1,0.83436584
1680,1315,0,0,1,0,0,-0.172912521,-0.000766665,-0.327626872,0,1,0,0,0,0,3,1,1,0,-0.059547848,1,1
3000,2035,1,0,0,0,0,-0.788086291,0.7095356008603575,0.1274325570006584,0,1,0,0,0,0,1,1,0,1,1.4867602330585536,1,0.81483807
